time:timestamp,utente,Utente coinvolto,evento,Componente,concept:name,Descrizione;
9/12/2019 18:56,User 101,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38326' viewed the course with id '1751'.;
9/12/2019 16:45,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
9/12/2019 16:15,User 171,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55164'.;
9/12/2019 16:15,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
9/12/2019 16:09,User 171,/,URL: Scheda corso su sito UNIGE,URL,Visualizzato modulo corso,The user with id '27122' viewed the 'url' activity with course module id '55158'.;
9/12/2019 16:09,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
9/12/2019 15:34,User 171,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55164'.;
9/12/2019 15:30,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
9/12/2019 09:39,User 30,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '9466' viewed the 'page' activity with course module id '55163'.;
9/12/2019 09:38,User 30,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '9466' viewed the course with id '1751'.;
9/12/2019 09:20,User 30,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '9466' viewed the 'resource' activity with course module id '55171'.;
9/12/2019 09:20,User 30,/,File: Progetto 3 da consegnare-V2,Risorsa,Visualizzato modulo corso,The user with id '9466' viewed the 'resource' activity with course module id '55174'.;
9/12/2019 09:19,User 30,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '9466' viewed the 'resource' activity with course module id '55171'.;
9/12/2019 09:19,User 30,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '9466' viewed the 'page' activity with course module id '55161'.;
9/12/2019 09:18,User 30,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '9466' viewed the course with id '1751'.;
9/12/2019 08:51,User 171,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55163'.;
9/12/2019 08:51,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
9/12/2019 08:51,User 171,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55164'.;
9/12/2019 08:51,User 171,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '27122' viewed the 'resource' activity with course module id '55170'.;
9/12/2019 08:42,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
8/12/2019 17:43,User 63,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '34100' viewed the 'page' activity with course module id '55163'.;
8/12/2019 17:34,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
8/12/2019 17:34,User 63,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '34100' viewed the 'page' activity with course module id '55164'.;
8/12/2019 17:34,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
8/12/2019 17:34,User 63,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '34100' viewed the 'page' activity with course module id '55163'.;
8/12/2019 17:34,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
8/12/2019 17:34,User 63,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '34100' viewed the 'page' activity with course module id '55161'.;
8/12/2019 17:34,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
8/12/2019 17:34,User 63,/,Pagina: Finalita` e struttura del corso,Pagina,Visualizzato modulo corso,The user with id '34100' viewed the 'page' activity with course module id '55160'.;
8/12/2019 17:34,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
8/12/2019 17:34,User 63,/,Pagina: Finalita` e struttura del corso,Pagina,Visualizzato modulo corso,The user with id '34100' viewed the 'page' activity with course module id '55160'.;
8/12/2019 17:34,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
8/12/2019 17:34,User 63,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '34100' viewed the 'page' activity with course module id '55163'.;
8/12/2019 17:34,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
8/12/2019 12:38,User 122,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '36416' viewed the 'page' activity with course module id '55163'.;
8/12/2019 12:38,User 122,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '36416' viewed the course with id '1751'.;
7/12/2019 13:41,User 122,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '36416' viewed the 'page' activity with course module id '55163'.;
7/12/2019 13:40,User 122,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '36416' viewed the course with id '1751'.;
6/12/2019 21:26,User 63,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '34100' viewed the course with id '1751'.;
6/12/2019 15:56,User 171,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55164'.;
6/12/2019 15:04,User 98,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '43746' viewed the 'resource' activity with course module id '55171'.;
6/12/2019 15:04,User 98,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '43746' viewed the 'resource' activity with course module id '55170'.;
6/12/2019 15:03,User 98,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '43746' viewed the course with id '1751'.;
6/12/2019 12:09,User 171,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55164'.;
6/12/2019 12:08,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
6/12/2019 09:27,User 171,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55163'.;
6/12/2019 09:23,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
5/12/2019 21:40,User 178,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '55045' viewed the 'page' activity with course module id '55163'.;
5/12/2019 21:40,User 178,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '55045' viewed the course with id '1751'.;
4/12/2019 19:26,User 171,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55163'.;
4/12/2019 19:26,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
4/12/2019 17:23,User 171,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55164'.;
4/12/2019 17:22,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
"4/12/2019 17:04,User 171,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '27122' viewed the 'resource' activity with course module id '80322'.";
4/12/2019 17:02,User 171,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '27122' viewed the 'resource' activity with course module id '55170'.;
4/12/2019 17:02,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
4/12/2019 15:17,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
4/12/2019 15:17,User 22,/,File: Esempio quiz,Risorsa,Visualizzato modulo corso,The user with id '24285' viewed the 'resource' activity with course module id '78641'.;
4/12/2019 15:17,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
4/12/2019 15:16,User 22,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55164'.;
4/12/2019 15:16,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
4/12/2019 15:16,User 22,/,Wiki: BD 12 CFU - discussione progetti,Wiki,Visualizzato modulo corso,The user with id '24285' viewed the 'wiki' activity with course module id '84626'.;
4/12/2019 15:16,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
4/12/2019 15:16,User 22,/,Pagina: Docenti e orario,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55159'.;
4/12/2019 15:16,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
4/12/2019 15:16,User 22,/,Pagina: Finalita` e struttura del corso,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55160'.;
4/12/2019 15:16,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
4/12/2019 15:16,User 22,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55163'.;
4/12/2019 15:15,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
4/12/2019 13:56,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
4/12/2019 13:56,User 171,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55164'.;
4/12/2019 13:56,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
4/12/2019 13:21,User 171,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '27122' viewed the 'page' activity with course module id '55163'.;
4/12/2019 13:21,User 171,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '27122' viewed the course with id '1751'.;
3/12/2019 11:02,User 48,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '55170'.;
3/12/2019 11:02,User 48,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '55170'.;
3/12/2019 11:02,User 48,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '41140' viewed the course with id '1751'.;
2/12/2019 20:59,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
2/12/2019 20:59,User 22,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '24285' viewed the 'page' activity with course module id '55164'.;
2/12/2019 20:59,User 22,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '24285' viewed the course with id '1751'.;
2/12/2019 19:21,User 62,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '18246' viewed the 'page' activity with course module id '55163'.;
2/12/2019 19:21,User 62,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18246' viewed the course with id '1751'.;
2/12/2019 19:21,User 62,/,Pagina: Docenti e orario,Pagina,Visualizzato modulo corso,The user with id '18246' viewed the 'page' activity with course module id '55159'.;
2/12/2019 19:20,User 62,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18246' viewed the course with id '1751'.;
2/12/2019 19:20,User 62,User 62,Corso: BASI DI DATI 2 - 27054,Sistema,Assegnato ruolo,The user with id '18246' assigned the role with id '5' to the user with id '18246'.;
2/12/2019 19:20,User 62,User 62,Corso: BASI DI DATI 2 - 27054,Sistema,Iscritto utente al corso,The user with id '18246' enrolled the user with id '18246' using the enrolment method 'self' in the course with id '1751'.;
2/12/2019 17:47,User 48,/,File: Progetto 3 da consegnare-V2,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '55174'.;
2/12/2019 17:46,User 48,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '41140' viewed the 'resource' activity with course module id '55171'.;
2/12/2019 17:46,User 48,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '41140' viewed the course with id '1751'.;
2/12/2019 17:32,User 47,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18885' viewed the course with id '1751'.;
2/12/2019 17:31,User 47,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18885' viewed the course with id '1751'.;
2/12/2019 11:12,User 48,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '41140' viewed the course with id '1751'.;
2/12/2019 11:00,User 47,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18885' viewed the course with id '1751'.;
2/12/2019 10:59,User 177,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '25041' viewed the course with id '1751'.;
2/12/2019 10:47,User 47,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18885' viewed the course with id '1751'.;
2/12/2019 10:46,User 47,/,Cartella: Materiale per progetto 2,Cartella,Visualizzato modulo corso,The user with id '18885' viewed the 'folder' activity with course module id '55172'.;
2/12/2019 10:46,User 47,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '18885' viewed the course with id '1751'.;
2/12/2019 09:49,User 15,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '55170'.;
2/12/2019 09:49,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
1/12/2019 18:08,User 69,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '38749' viewed the 'page' activity with course module id '55164'.;
1/12/2019 17:52,User 69,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38749' viewed the course with id '1751'.;
1/12/2019 17:48,User 69,/,Cartella: Materiale per progetto 2,Cartella,Visualizzato modulo corso,The user with id '38749' viewed the 'folder' activity with course module id '55172'.;
1/12/2019 17:31,User 69,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '38749' viewed the 'resource' activity with course module id '55171'.;
1/12/2019 17:30,User 69,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38749' viewed the course with id '1751'.;
1/12/2019 17:29,User 69,/,File: Progetto 3 da consegnare-V2,Risorsa,Visualizzato modulo corso,The user with id '38749' viewed the 'resource' activity with course module id '55174'.;
1/12/2019 17:29,User 69,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '38749' viewed the 'resource' activity with course module id '55171'.;
1/12/2019 17:23,User 69,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38749' viewed the course with id '1751'.;
1/12/2019 17:23,User 69,/,Forum: Annunci,Forum,Visualizzato modulo corso,The user with id '38749' viewed the 'forum' activity with course module id '55154'.;
1/12/2019 17:19,User 69,/,Forum: Annunci,Forum,Visualizzata discussione,The user with id '38749' has viewed the discussion with id '20572' in the forum with course module id '55154'.;
30/11/2019 15:09,User 122,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '36416' viewed the 'page' activity with course module id '55164'.;
30/11/2019 15:08,User 122,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '36416' viewed the course with id '1751'.;
30/11/2019 15:04,User 101,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '38326' viewed the 'resource' activity with course module id '55170'.;
30/11/2019 14:54,User 101,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '38326' viewed the 'page' activity with course module id '55164'.;
30/11/2019 14:54,User 101,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '38326' viewed the 'page' activity with course module id '55163'.;
30/11/2019 14:51,User 101,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38326' viewed the course with id '1751'.;
"30/11/2019 14:50,User 101,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '38326' viewed the 'resource' activity with course module id '80322'.";
30/11/2019 14:50,User 101,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '38326' viewed the 'resource' activity with course module id '55170'.;
"30/11/2019 14:50,User 101,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '38326' viewed the 'resource' activity with course module id '80322'.";
30/11/2019 14:50,User 101,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '38326' viewed the 'resource' activity with course module id '55170'.;
30/11/2019 14:50,User 101,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '38326' viewed the 'page' activity with course module id '55164'.;
30/11/2019 14:49,User 101,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38326' viewed the course with id '1751'.;
30/11/2019 14:42,User 101,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '38326' viewed the 'page' activity with course module id '55164'.;
30/11/2019 14:42,User 101,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38326' viewed the course with id '1751'.;
30/11/2019 14:42,User 101,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '38326' viewed the 'page' activity with course module id '55163'.;
30/11/2019 14:41,User 101,/,File: Esempio quiz,Risorsa,Visualizzato modulo corso,The user with id '38326' viewed the 'resource' activity with course module id '78641'.;
30/11/2019 14:41,User 101,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38326' viewed the course with id '1751'.;
"30/11/2019 14:41,User 101,/,""Compito: Consegna esercitazioni, appello 17 Giugno 2019"",Compito,Visualizzato stato consegna,The user with id '38326' has viewed the submission status page for the assignment with course module id '55179'.";
30/11/2019 11:59,User 101,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38326' viewed the course with id '1751'.;
30/11/2019 11:58,User 101,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '38326' viewed the 'page' activity with course module id '55164'.;
30/11/2019 11:39,User 101,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '38326' viewed the 'resource' activity with course module id '55170'.;
30/11/2019 11:38,User 101,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '38326' viewed the course with id '1751'.;
30/11/2019 11:35,User 122,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '36416' viewed the 'resource' activity with course module id '55170'.;
30/11/2019 11:35,User 122,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '36416' viewed the 'resource' activity with course module id '55170'.;
30/11/2019 11:34,User 122,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '36416' viewed the course with id '1751'.;
30/11/2019 08:26,User 82,/,Wiki: BD 12 CFU - discussione progetti,Wiki,Visualizzato modulo corso,The user with id '54933' viewed the 'wiki' activity with course module id '84626'.;
30/11/2019 08:26,User 82,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '54933' viewed the course with id '1751'.;
30/11/2019 08:23,User 82,/,Wiki: BD2 - Discussione progetti e orale,Wiki,Visualizzato modulo corso,The user with id '54933' viewed the 'wiki' activity with course module id '84578'.;
"30/11/2019 08:23,User 82,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '54933' viewed the 'resource' activity with course module id '80322'.";
30/11/2019 08:23,User 82,/,File: Progetto 1 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '54933' viewed the 'resource' activity with course module id '55170'.;
30/11/2019 08:23,User 82,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '54933' viewed the course with id '1751'.;
30/11/2019 08:21,User 82,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '54933' viewed the 'page' activity with course module id '55161'.;
30/11/2019 08:21,User 82,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '54933' viewed the course with id '1751'.;
30/11/2019 08:18,User 82,/,URL: Scheda corso su sito UNIGE,URL,Visualizzato modulo corso,The user with id '54933' viewed the 'url' activity with course module id '55158'.;
30/11/2019 08:18,User 82,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '54933' viewed the course with id '1751'.;
30/11/2019 08:18,User 82,User 82,Corso: BASI DI DATI 2 - 27054,Sistema,Assegnato ruolo,The user with id '54933' assigned the role with id '5' to the user with id '54933'.;
30/11/2019 08:18,User 82,User 82,Corso: BASI DI DATI 2 - 27054,Sistema,Iscritto utente al corso,The user with id '54933' enrolled the user with id '54933' using the enrolment method 'self' in the course with id '1751'.;
29/11/2019 23:38,User 4,/,File: Progetto 2 da consegnare,Risorsa,Visualizzato modulo corso,The user with id '19670' viewed the 'resource' activity with course module id '55171'.;
29/11/2019 23:38,User 4,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '19670' viewed the course with id '1751'.;
29/11/2019 23:38,User 4,/,URL: Scheda corso su sito UNIGE,URL,Visualizzato modulo corso,The user with id '19670' viewed the 'url' activity with course module id '55158'.;
29/11/2019 23:37,User 4,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '19670' viewed the course with id '1751'.;
29/11/2019 23:35,User 4,/,Wiki: BD2 - Discussione progetti e orale,Wiki,Visualizzato modulo corso,The user with id '19670' viewed the 'wiki' activity with course module id '84578'.;
29/11/2019 23:35,User 4,/,File: Esempio quiz,Risorsa,Visualizzato modulo corso,The user with id '19670' viewed the 'resource' activity with course module id '78641'.;
"29/11/2019 23:34,User 4,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '19670' viewed the 'resource' activity with course module id '80322'.";
29/11/2019 23:34,User 4,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '19670' viewed the course with id '1751'.;
29/11/2019 23:33,User 4,/,Pagina: Finalita` e struttura del corso,Pagina,Visualizzato modulo corso,The user with id '19670' viewed the 'page' activity with course module id '55160'.;
29/11/2019 23:33,User 4,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '19670' viewed the course with id '1751'.;
29/11/2019 23:32,User 4,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '19670' viewed the 'page' activity with course module id '55161'.;
29/11/2019 23:31,User 4,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '19670' viewed the course with id '1751'.;
29/11/2019 21:32,User 82,User 82,Corso: BASI DI DATI 2 - 27054,Sistema,Disiscritto utente dal corso,The user with id '54933' unenrolled the user with id '54933' using the enrolment method 'self' from the course with id '1751'.;
29/11/2019 21:32,User 82,User 82,Corso: BASI DI DATI 2 - 27054,Sistema,Revocato ruolo,The user with id '54933' unassigned the role with id '5' from the user with id '54933'.;
29/11/2019 21:32,User 82,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '54933' viewed the course with id '1751'.;
29/11/2019 21:32,User 82,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '54933' viewed the 'page' activity with course module id '55163'.;
29/11/2019 21:31,User 82,/,File: Esempio quiz,Risorsa,Visualizzato modulo corso,The user with id '54933' viewed the 'resource' activity with course module id '78641'.;
29/11/2019 21:30,User 82,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '54933' viewed the course with id '1751'.;
29/11/2019 21:28,User 82,/,Pagina: Modalita` di esame,Pagina,Visualizzato modulo corso,The user with id '54933' viewed the 'page' activity with course module id '55161'.;
29/11/2019 21:28,User 82,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '54933' viewed the course with id '1751'.;
29/11/2019 21:28,User 82,User 82,Corso: BASI DI DATI 2 - 27054,Sistema,Assegnato ruolo,The user with id '54933' assigned the role with id '5' to the user with id '54933'.;
29/11/2019 21:28,User 82,User 82,Corso: BASI DI DATI 2 - 27054,Sistema,Iscritto utente al corso,The user with id '54933' enrolled the user with id '54933' using the enrolment method 'self' in the course with id '1751'.;
29/11/2019 10:01,User 15,/,Pagina: Lezioni di teoria,Pagina,Visualizzato modulo corso,The user with id '12667' viewed the 'page' activity with course module id '55163'.;
29/11/2019 10:00,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
29/11/2019 09:59,User 15,/,Pagina: Laboratorio,Pagina,Visualizzato modulo corso,The user with id '12667' viewed the 'page' activity with course module id '55164'.;
"29/11/2019 09:56,User 15,/,""File: Esempio di soluzione tuning logico, Progetto 1"",Risorsa,Visualizzato modulo corso,The user with id '12667' viewed the 'resource' activity with course module id '80322'.";
29/11/2019 09:56,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
29/11/2019 09:55,User 15,/,Forum: Annunci,Forum,Visualizzata discussione,The user with id '12667' has viewed the discussion with id '20572' in the forum with course module id '55154'.;
29/11/2019 09:54,User 15,/,Forum: Annunci,Forum,Visualizzata discussione,The user with id '12667' has viewed the discussion with id '23368' in the forum with course module id '55154'.;
29/11/2019 09:54,User 15,/,Forum: Annunci,Forum,Visualizzata discussione,The user with id '12667' has viewed the discussion with id '23410' in the forum with course module id '55154'.;
29/11/2019 09:54,User 15,/,Forum: Annunci,Forum,Visualizzato modulo corso,The user with id '12667' viewed the 'forum' activity with course module id '55154'.;
29/11/2019 09:54,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
29/11/2019 09:54,User 15,/,Corso: BASI DI DATI 2 - 27054,Wiki,Visualizzato elenco istanze moduli corso,The user with id '12667' viewed the instance list for the module 'wiki' in the course with id '1751'.;
29/11/2019 09:54,User 15,/,Corso: BASI DI DATI 2 - 27054,Sistema,Visualizzato corso,The user with id '12667' viewed the course with id '1751'.;
